24.15,4.55,0
23.50,5.05,0
23.10,5.30,0
23.00,5.75,0
22.20,5.75,0
21.85,6.20,0
20.75,6.55,0
21.00,7.15,0
20.75,7.65,0
20.00,8.20,0
19.50,8.65,0
18.85,9.05,0
18.75,9.55,0
18.60,10.00,0
16.95,10.35,0
17.35,10.85,0
18.00,10.65,0
18.50,10.55,0
18.10,11.10,0
17.55,11.30,0
17.95,11.90,0
18.30,12.00,0
18.00,12.50,0
19.00,11.65,0
19.50,11.05,0
19.45,10.55,0
19.40,9.65,0
20.10,9.40,0
20.05,9.95,0
20.05,10.20,0
19.35,12.20,0
19.20,12.25,0
20.05,11.60,0
20.60,11.15,0
20.70,10.65,0
21.30,11.65,0
21.80,11.15,0
21.85,10.70,0
21.65,10.05,0
20.95,10.20,0
20.90,9.70,0
21.65,9.45,0
21.20,9.25,0
20.75,8.75,0
20.55,8.75,0
21.10,8.00,0
21.65,8.65,0
21.75,8.20,0
21.95,7.55,0
22.00,6.75,0
22.80,6.45,0
22.65,6.65,0
22.75,7.05,0
23.00,7.35,0
22.55,7.90,0
22.20,8.70,0
22.90,8.45,0
22.35,9.20,0
22.75,9.35,0
22.40,10.05,0
23.05,10.90,0
23.30,9.85,0
23.95,9.80,0
23.65,9.10,0
23.70,8.85,0
24.25,8.25,0
24.85,7.95,0
23.50,7.85,0
23.85,7.35,0
23.95,6.90,0
23.65,6.50,0
23.60,5.70,0
24.30,5.65,0
24.80,6.40,0
34.05,3.50,5
33.05,3.85,5
32.00,3.80,5
31.90,4.40,5
31.05,4.75,5
30.40,5.65,5
30.75,6.10,5
30.00,6.70,5
30.10,7.40,5
29.50,8.15,5
30.75,8.00,5
30.85,7.35,5
31.50,6.75,5
31.75,5.95,5
32.35,6.45,5
32.80,6.00,5
32.05,5.10,5
32.80,4.80,5
32.65,4.40,5
33.65,4.60,5
33.05,5.15,5
33.60,5.45,5
34.50,5.05,5
34.90,4.65,5
35.45,4.10,5
34.60,4.05,5
34.20,4.20,5
36.30,5.20,5
35.55,5.35,5
35.95,6.05,5
34.80,5.85,5
33.70,6.15,5
33.95,6.60,5
33.70,7.05,5
32.75,7.10,5
32.30,7.65,5
33.00,7.90,5
31.95,8.15,5
31.15,8.65,5
30.35,8.85,5
29.85,9.00,5
30.70,9.15,5
29.70,9.90,5
30.45,9.95,5
30.95,9.85,5
31.80,9.45,5
32.45,8.80,5
33.55,8.60,5
34.35,7.70,5
34.70,8.00,5
34.60,7.25,5
35.00,6.80,5
35.50,7.35,5
36.10,7.50,5
36.55,7.00,5
36.00,8.20,5
35.35,8.05,5
36.55,8.65,5
36.40,9.10,5
35.50,9.10,5
34.55,8.85,5
35.25,9.40,5
34.40,9.50,5
33.50,9.30,5
33.85,9.80,5
32.50,9.65,5
32.30,10.25,5
33.30,10.30,5
31.60,10.50,5
30.60,10.50,5
30.40,11.10,5
30.90,11.45,5
30.70,11.65,5
30.40,12.05,5
31.20,12.00,5
31.95,11.35,5
31.65,11.05,5
32.95,11.15,5
32.65,11.70,5
32.25,12.25,5
32.05,12.25,5
31.30,12.70,5
31.95,12.95,5
32.75,13.10,5
33.15,13.20,5
33.10,12.75,5
33.15,12.10,5
34.30,11.75,5
34.00,10.85,5
34.65,11.00,5
34.80,10.10,5
35.65,9.85,5
36.35,10.00,5
35.55,10.75,5
35.80,11.55,5
35.20,11.75,5
34.70,11.75,5
34.95,12.75,5
34.05,12.55,5
34.05,13.05,5
33.25,13.70,5
33.20,14.15,5
33.25,14.70,5
33.00,15.15,1
32.95,15.65,1
32.60,16.15,1
32.45,16.75,1
32.65,17.05,1
32.75,17.30,1
31.75,17.20,1
31.70,17.65,1
31.00,17.50,1
31.15,17.90,1
30.45,18.05,1
30.05,18.80,1
30.55,18.80,1
30.50,19.30,1
30.25,19.40,1
29.60,19.85,1
29.15,20.55,1
30.25,20.45,1
30.70,20.05,1
31.00,19.90,1
31.55,19.65,1
31.50,18.55,1
32.05,18.60,1
31.95,19.10,1
32.60,18.35,1
32.85,17.95,1
33.45,17.45,1
33.70,17.00,1
34.25,17.35,1
34.30,18.05,1
33.85,18.40,1
33.05,18.85,1
33.25,18.95,1
32.80,19.15,1
32.30,19.85,1
32.80,20.00,1
31.75,20.25,1
31.75,20.75,1
32.10,21.15,1
31.55,21.60,1
30.65,21.30,1
29.95,21.60,1
29.50,21.60,1
30.35,22.05,1
31.05,22.00,1
31.55,22.20,1
30.95,22.65,1
30.30,23.10,1
29.60,23.15,1
29.35,22.55,1
29.20,23.85,1
30.75,24.00,1
30.95,24.15,1
31.45,23.70,1
31.95,23.15,1
32.55,22.05,1
32.60,22.55,1
33.25,22.25,1
33.65,21.90,1
33.50,21.30,1
33.10,20.75,1
33.80,20.40,1
33.85,20.00,1
34.15,19.30,1
34.85,18.85,1
35.30,18.55,1
35.40,19.35,1
34.55,19.75,1
35.05,20.00,1
35.95,19.85,1
36.35,20.60,1
35.50,20.55,1
34.45,20.65,1
34.40,21.25,1
35.00,21.05,1
35.75,21.30,1
35.05,21.50,1
34.60,22.05,1
34.20,21.75,1
36.25,21.95,1
35.70,22.30,1
35.50,22.90,1
35.85,23.25,1
36.30,23.80,1
35.45,24.10,1
34.90,23.50,1
34.20,22.90,1
33.85,23.30,1
33.25,23.35,1
32.45,23.70,1
33.60,23.90,1
34.25,23.95,1
34.25,24.10,1
35.40,24.70,1
35.15,25.30,1
34.40,24.90,1
33.70,24.85,1
32.25,24.45,1
32.50,24.70,1
31.45,24.45,1
31.55,25.20,1
31.05,25.00,1
30.25,24.30,1
29.80,24.80,1
29.60,25.50,1
29.70,26.05,1
30.50,25.50,1
30.65,26.00,1
31.25,26.05,1
31.45,26.95,1
30.75,26.90,1
30.65,27.15,1
31.25,27.85,1
31.85,27.75,1
32.70,28.20,1
33.25,27.55,1
32.40,27.10,1
32.15,26.65,1
32.35,25.95,1
32.95,25.50,1
33.85,26.05,1
33.05,26.50,1
33.65,27.00,1
34.10,27.35,1
34.20,27.95,1
34.65,26.85,1
35.25,26.00,1
35.70,26.15,1
34.40,25.60,1
21.30,20.80,3
20.15,20.90,3
19.20,21.35,3
19.10,21.85,3
18.45,22.80,3
18.75,22.95,3
19.40,23.00,3
19.55,22.25,3
19.80,21.85,3
20.50,21.85,3
21.45,21.45,3
21.70,21.90,3
21.40,22.30,3
21.00,22.60,3
21.15,22.95,3
20.50,22.85,3
19.75,23.65,3
19.20,23.70,3
18.45,24.35,3
20.65,23.85,3
20.65,24.30,3
19.70,24.60,3
20.15,25.05,3
22.15,25.10,3
21.60,24.65,3
21.70,23.80,3
21.90,23.65,3
22.55,23.50,3
22.55,24.30,3
23.30,24.45,3
24.25,24.35,3
23.80,25.25,3
23.40,23.80,3
22.90,23.20,3
22.30,22.80,3
22.20,22.40,3
23.10,21.70,3
22.85,21.90,3
22.65,21.10,3
23.15,22.60,3
24.10,21.90,3
24.70,22.20,3
24.30,22.60,3
24.15,23.30,3
23.90,23.45,3
5.20,2.15,4
6.35,1.95,4
6.75,2.30,4
5.90,2.40,4
5.40,2.70,4
4.85,2.90,4
4.85,3.35,4
5.15,3.45,4
5.70,3.45,4
6.20,3.00,4
6.20,3.20,4
7.65,2.15,4
7.20,2.75,4
6.75,3.20,4
6.75,3.55,4
6.65,3.80,4
5.80,4.00,4
4.95,4.05,4
5.10,4.35,4
5.70,4.45,4
5.45,4.85,4
6.70,4.80,4
6.55,5.05,4
7.20,4.90,4
6.20,4.25,4
7.10,4.30,4
7.85,4.50,4
7.60,4.15,4
7.25,3.55,4
7.80,3.35,4
8.05,2.75,4
8.50,3.25,4
8.10,3.55,4
8.15,4.00,4
