35.500000,20.549999,4
34.450001,20.650000,4
34.400002,21.250000,4
35.000000,21.049999,4
35.750000,21.299999,4
35.049999,21.500000,4
34.599998,22.049999,4
34.200001,21.750000,4
36.250000,21.950001,4
35.700001,22.299999,4
35.500000,22.900000,4
35.849998,23.250000,4
36.299999,23.799999,4
35.450001,24.100000,4
34.900002,23.500000,4
34.200001,22.900000,4
33.849998,23.299999,4
33.250000,23.350000,4
32.450001,23.700001,4
33.599998,23.900000,4
34.250000,23.950001,4
34.250000,24.100000,4
35.400002,24.700001,4
35.150002,25.299999,4
34.400002,24.900000,4
33.700001,24.850000,4
32.250000,24.450001,4
32.500000,24.700001,4
31.450001,24.450001,4
31.549999,25.200001,4
31.049999,25.000000,4
30.250000,24.299999,4
29.799999,24.799999,4
29.600000,25.500000,4
29.700001,26.049999,4
30.500000,25.500000,4
30.650000,26.000000,4
31.250000,26.049999,4
31.450001,26.950001,4
30.750000,26.900000,4
30.650000,27.150000,4
31.250000,27.850000,4
31.850000,27.750000,4
32.700001,28.200001,4
33.250000,27.549999,4
32.400002,27.100000,4
32.150002,26.650000,4
32.349998,25.950001,4
32.950001,25.500000,4
33.849998,26.049999,4
33.049999,26.500000,4
33.650002,27.000000,4
34.099998,27.350000,4
34.200001,27.950001,4
34.650002,26.850000,4
35.250000,26.000000,4
35.700001,26.150000,4
34.400002,25.600000,4
21.299999,20.799999,5
20.150000,20.900000,5
19.200001,21.350000,5
19.100000,21.850000,5
18.450001,22.799999,5
18.750000,22.950001,5
19.400000,23.000000,5
19.549999,22.250000,5
19.799999,21.850000,5
20.500000,21.850000,5
21.450001,21.450001,5
21.700001,21.900000,5
21.400000,22.299999,5
21.000000,22.600000,5
21.150000,22.950001,5
20.500000,22.850000,5
19.750000,23.650000,5
19.200001,23.700001,5
18.450001,24.350000,5
20.650000,23.850000,5
20.650000,24.299999,5
19.700001,24.600000,5
20.150000,25.049999,5
22.150000,25.100000,5
21.600000,24.650000,5
21.700001,23.799999,5
21.900000,23.650000,5
22.549999,23.500000,5
22.549999,24.299999,5
23.299999,24.450001,5
24.250000,24.350000,5
23.799999,25.250000,5
23.400000,23.799999,5
22.900000,23.200001,5
22.299999,22.799999,5
22.200001,22.400000,5
23.100000,21.700001,5
22.850000,21.900000,5
22.650000,21.100000,5
23.150000,22.600000,5
24.100000,21.900000,5
24.700001,22.200001,5
24.299999,22.600000,5
24.150000,23.299999,5
23.900000,23.450001,5
5.200000,2.150000,6
6.350000,1.950000,6
6.750000,2.300000,6
5.900000,2.400000,6
5.400000,2.700000,6
4.850000,2.900000,6
4.850000,3.350000,6
5.150000,3.450000,6
5.700000,3.450000,6
6.200000,3.000000,6
6.200000,3.200000,6
7.650000,2.150000,6
7.200000,2.750000,6
6.750000,3.200000,6
6.750000,3.550000,6
6.650000,3.800000,6
5.800000,4.000000,6
4.950000,4.050000,6
5.100000,4.350000,6
5.700000,4.450000,6
5.450000,4.850000,6
6.700000,4.800000,6
6.550000,5.050000,6
7.200000,4.900000,6
6.200000,4.250000,6
7.100000,4.300000,6
7.850000,4.500000,6
7.600000,4.150000,6
7.250000,3.550000,6
7.800000,3.350000,6
8.050000,2.750000,6
8.500000,3.250000,6
8.100000,3.550000,6
8.150000,4.000000,6
